Date,title,category,amount,type,id
2015-12-08 12:30:00,Soto,Food & Drinks,11124.0,EXPENSE,64859d34-aaf5-47a4-a1fc-45aad592d4d2
2015-12-08 19:00:00,Nasi Campur,Food & Drinks,13596.0,EXPENSE,74000b3c-0f48-450c-b7c3-e804b126b875
2015-12-09 12:30:00,Nasi Telur,Food & Drinks,9733.0,EXPENSE,6073aa27-d394-4d50-9aed-52211dc51b6d
2015-12-09 19:00:00,Ayam Geprek,Food & Drinks,11897.0,EXPENSE,6f0d3047-8db8-4908-9802-97531b8184dd
2015-12-10 17:00:00,Bensin,Transport,20600.0,EXPENSE,dc1d4aa4-a694-4239-94eb-457832381ce5
2015-12-10 12:30:00,Soto,Food & Drinks,10660.0,EXPENSE,dd8efd7a-5226-4c77-b40f-f643a5d39696
2015-12-10 19:00:00,Warteg,Food & Drinks,13030.0,EXPENSE,4ad45256-aedb-40b8-9c32-6d3a945a0927
2015-12-11 12:30:00,Pecel Lele,Food & Drinks,11587.0,EXPENSE,6d2575a0-485e-44cd-9466-b8b66d8e326d
2015-12-11 19:00:00,Nasi Telur,Food & Drinks,14163.0,EXPENSE,a887c3dd-ad11-464a-89f4-ff926f3105ee
2015-12-11 20:00:00,Kebutuhan Darurat,Health,11330.0,EXPENSE,93ee8ee9-f4b1-4724-a894-294ff0e50fa9
2015-12-12 12:30:00,Nasi Telur,Food & Drinks,13441.0,EXPENSE,9cc47d0b-87e5-49d8-a569-6fcce9c13bf4
2015-12-12 19:00:00,Pecel Lele,Food & Drinks,16429.0,EXPENSE,87b2fce1-cf36-410a-88d5-db4c9c458421
2015-12-13 17:00:00,Bensin,Transport,20600.0,EXPENSE,7a963268-1f6a-4321-b6b5-8ee2b3efdfb7
2015-12-13 09:00:00,Laundry,Needs,20600.0,EXPENSE,eadc077e-5671-4392-88d4-d77081d5f617
2015-12-13 12:30:00,Nasi Campur,Food & Drinks,12514.0,EXPENSE,8bbdbf7e-84c4-46d5-a0bc-23d898a8311b
2015-12-13 19:00:00,Nasi Campur,Food & Drinks,15296.0,EXPENSE,ab8195e3-f198-4077-8844-1a5880d914cb
2015-12-14 12:30:00,Ayam Geprek,Food & Drinks,10197.0,EXPENSE,ed85d742-1db9-4758-bbcd-8e9282ce68a7
2015-12-14 19:00:00,Warteg,Food & Drinks,12463.0,EXPENSE,96071423-f5ed-4792-98a0-7b4663ca75ae
2015-12-15 19:30:00,Belanja Bulanan,Needs,103000.0,EXPENSE,cb14348f-8be3-4934-836a-90e9f6a57b6f
2015-12-15 12:30:00,Pecel Lele,Food & Drinks,14832.0,EXPENSE,c45fa3c8-f22e-4898-a5a6-821bd4f31a22
2015-12-15 19:00:00,Pecel Lele,Food & Drinks,18128.0,EXPENSE,71126906-2e9d-4836-8562-f72809d08b77
2015-12-16 17:00:00,Bensin,Transport,20600.0,EXPENSE,6b11bc93-6a4a-46c6-b791-24f65232056a
2015-12-16 12:30:00,Mie Ayam,Food & Drinks,11587.0,EXPENSE,537934d4-c07b-466e-b6bb-3de923fb52a8
2015-12-16 19:00:00,Warteg,Food & Drinks,14163.0,EXPENSE,b58fe4a6-958c-4dc4-ae52-811138c2ebc8
2015-12-17 12:30:00,Soto,Food & Drinks,11124.0,EXPENSE,e7e5ce8a-3617-49c2-8941-2a3c83bf2247
2015-12-17 19:00:00,Nasi Campur,Food & Drinks,13596.0,EXPENSE,d0d7036d-052c-47d2-b766-6d64991462f9
2015-12-17 20:00:00,Kebutuhan Darurat,,15450.0,EXPENSE,b7a060bc-7fed-4de2-8dec-ce85c128500a
2015-12-18 12:30:00,Pecel Lele,Food & Drinks,15295.0,EXPENSE,be1ab405-3661-40d4-acb3-09594e75d32f
2015-12-18 19:00:00,Pecel Lele,Food & Drinks,18695.0,EXPENSE,2a4b288f-21a2-4e7a-8160-b886868a6a3a
2015-12-19 17:00:00,Bensin,Transport,20600.0,EXPENSE,9138db1e-0173-4fa5-bb5c-b29796f50ffd
2015-12-19 12:30:00,Nasi Telur,Food & Drinks,12978.0,EXPENSE,a2434b59-744e-4bb9-a59c-e68d86f70136
2015-12-19 19:00:00,Nasi Campur,,15862.0,EXPENSE,87b854d6-6946-425e-83cd-968b114ff8c2
2015-12-20 09:00:00,Laundry,Needs,20600.0,EXPENSE,6dc5fcdc-8285-4ef6-8031-9a7c62c6d866
2015-12-20 12:30:00,Soto,Food & Drinks,17149.0,EXPENSE,1fc6cf3b-3490-4e3f-a5f2-908b2f1288a9
2015-12-20 19:00:00,Mie Ayam,Food & Drinks,20961.0,EXPENSE,7032e6bf-831b-4575-91e7-d85f9b6b46d6
2015-12-21 12:30:00,Nasi Campur,Food & Drinks,13441.0,EXPENSE,2c926e20-f352-40ed-88d7-fd152d5a4a52
2015-12-21 19:00:00,Pecel Lele,,16429.0,EXPENSE,f2d2a19c-2aeb-4648-aa87-f3472ec36d95
2015-12-22 17:00:00,Bensin,Transport,20600.0,EXPENSE,b8addca8-1914-4519-a78c-4e6ac94a7b4c
2015-12-22 12:30:00,Warteg,Food & Drinks,15295.0,EXPENSE,4e1e80af-d4b6-4afb-accf-a21873588584
2015-12-22 19:00:00,Soto,,18695.0,EXPENSE,c67bdaef-1d87-4bf4-90b1-70fabd00a662
2015-12-23 12:30:00,Pecel Lele,Food & Drinks,15759.0,EXPENSE,dff3c807-eb1c-4108-9d80-91d70a82d273
2015-12-23 19:00:00,Pecel Lele,Food & Drinks,19261.0,EXPENSE,8cb02e20-85bc-47fa-9e0a-a68d5d72c225
2015-12-24 12:30:00,Soto,Food & Drinks,15759.0,EXPENSE,afc113e1-9235-4fc8-aaf0-ee6a07c08a0a
2015-12-24 19:00:00,Mie Ayam,Food & Drinks,19261.0,EXPENSE,a81b5a24-134c-416c-a36d-7070be59ba69
2015-12-25 17:00:00,Bensin,Transport,20600.0,EXPENSE,1f97ac22-39fa-4c70-b33e-4b8525f1061d
2015-12-25 12:30:00,Pecel Lele,Food & Drinks,14832.0,EXPENSE,57217ce2-af7d-48c2-ba14-b6f8d2858016
2015-12-25 19:00:00,Soto,Food & Drinks,18128.0,EXPENSE,625069dd-5826-45f7-b037-ad017f6ae316
2015-12-26 12:30:00,Nasi Campur,Food & Drinks,13441.0,EXPENSE,a4d14ae1-98d1-4d96-8fe9-1d5a947cb1a7
2015-12-26 19:00:00,Pecel Lele,Food & Drinks,16429.0,EXPENSE,e63028db-19a4-4bdc-8899-9419df63d82e
2015-12-27 09:00:00,Laundry,Needs,20600.0,EXPENSE,57d33550-abeb-42f9-a34e-80115da22c6b
2015-12-27 12:30:00,Pecel Lele,Food & Drinks,17149.0,EXPENSE,d98116d5-30bc-4c7e-8eea-950dba3ac182
2015-12-27 19:00:00,Soto,Food & Drinks,20961.0,EXPENSE,7629b8b0-5d20-4326-8676-9d58e6627044
2015-12-28 17:00:00,Bensin,Transport,20600.0,EXPENSE,3acc1204-56ce-49fb-8da2-17b2a16ad644
2015-12-28 12:30:00,Nasi Telur,Food & Drinks,12051.0,EXPENSE,e6223631-19ff-4e00-ace5-d37f173c9d0e
2015-12-28 19:00:00,Warteg,Food & Drinks,14729.0,EXPENSE,198eddc9-73f2-4640-b411-e020cc3a4cba
2015-12-29 12:30:00,Mie Ayam,Food & Drinks,9270.0,EXPENSE,4cb3d7b3-524f-41f9-b0bf-87ee40951120
2015-12-29 19:00:00,Pecel Lele,,11330.0,EXPENSE,99559be1-64e0-4779-ae9c-792cf1414b43
2015-12-30 12:30:00,Nasi Telur,Food & Drinks,13905.0,EXPENSE,ac1aec3a-56cc-4297-92dc-43ff5d827e44
2015-12-30 19:00:00,Pecel Lele,Food & Drinks,16995.0,EXPENSE,9ae5b474-e7ee-4371-a1fe-27afdff77788
2015-12-31 17:00:00,Bensin,Transport,20600.0,EXPENSE,a5a93e96-1a09-4fcf-9c6d-80e4a3a40710
2015-12-31 12:30:00,Nasi Telur,Food & Drinks,9270.0,EXPENSE,07782c43-6295-488f-8584-0233e779ef5d
2015-12-31 19:00:00,Soto,Food & Drinks,11330.0,EXPENSE,da567a56-47b1-4d9a-8770-3c62b02e4a80
2016-01-01 09:00:00,Kiriman Orang Tua,Income,2652250.0,INCOME,0951619c-ac21-42ab-8405-a7b2bf76da0b
2016-01-01 12:30:00,Mie Ayam,Food & Drinks,18618.0,EXPENSE,33fb4ff2-387e-4343-a3f7-37889ee4c231
2016-01-01 19:00:00,Nasi Campur,Food & Drinks,22757.1,EXPENSE,30c1d571-29ac-430a-b961-c02cd7046150
2016-01-02 12:30:00,Pecel Lele,Food & Drinks,20528.0,EXPENSE,c766cee6-7e33-44d4-a536-a08851f1f66f
2016-01-02 19:00:00,Mie Ayam,Food & Drinks,25090.699999999997,EXPENSE,4078b88e-7a94-4f57-aced-9ad2a6d01ebd
2016-01-03 17:00:00,Bensin,Transport,21218.0,EXPENSE,239b2289-e688-48be-a180-5acf9c6f4b27
2016-01-03 09:00:00,Laundry,,21218.0,EXPENSE,3484dc9c-7a0d-4b0f-a428-f1a10f00353a
2016-01-03 12:30:00,Ayam Geprek,,18618.0,EXPENSE,a3d8f8e8-d70f-41df-8621-c511c2e373d6
2016-01-03 19:00:00,Nasi Telur,Food & Drinks,22757.1,EXPENSE,c8296cb1-c9ed-492e-a72b-286d50e5ac7f
2016-01-04 12:30:00,Warteg,Food & Drinks,13844.0,EXPENSE,c2cacc04-66d3-4e1f-bd59-f139e9ea3d59
2016-01-04 19:00:00,Mie Ayam,Food & Drinks,16922.1,EXPENSE,f36c61ed-6988-4cda-b05f-d9d55fd9892e
2016-01-05 11:00:00,Pulsa,Bills & Fees,53045.0,EXPENSE,f96ddfb5-2596-4350-b628-752a31a62ac6
2016-01-05 12:30:00,Soto,,9548.0,EXPENSE,ce723af7-e344-4144-b8f1-624ad1e0f248
2016-01-05 19:00:00,Soto,Food & Drinks,11670.0,EXPENSE,b1ea929b-c5e7-47bf-88b2-9abcb85d9696
2016-01-06 17:00:00,Bensin,Transport,21218.0,EXPENSE,70a6e324-74dd-490e-a9b1-f9cf59d9b2ca
2016-01-06 12:30:00,Nasi Telur,Food & Drinks,11935.0,EXPENSE,0e934469-596c-4268-a692-013adb7b8769
2016-01-06 19:00:00,Mie Ayam,,14587.5,EXPENSE,b2bb9ef8-8d98-4547-83d4-597669aa4a44
2016-01-07 12:30:00,Mie Ayam,Food & Drinks,11457.0,EXPENSE,51a58171-f401-4280-b0f1-ebfc06766562
2016-01-07 19:00:00,Warteg,Food & Drinks,14004.599999999999,EXPENSE,3f5ee456-45b4-4529-9567-d1abd0a6e51e
2016-01-08 12:30:00,Mie Ayam,Food & Drinks,13844.0,EXPENSE,7b9a8c8e-ce07-4afe-9357-d881c303ee76
2016-01-08 19:00:00,Ayam Geprek,Food & Drinks,16922.1,EXPENSE,67fff68c-d7ed-43fe-901b-a7d42aa963da
2016-01-09 17:00:00,Bensin,,21218.0,EXPENSE,c6103675-7564-4365-9153-2c5822d94bac
2016-01-09 12:30:00,Pecel Lele,Food & Drinks,13844.0,EXPENSE,3a92367e-a3b1-4f29-87fa-f1860488bd18
2016-01-09 19:00:00,Nasi Telur,Food & Drinks,16922.1,EXPENSE,cc0365c4-eb73-4d8c-98a4-83b64ae8eb0f
2016-01-10 09:00:00,Laundry,Needs,21218.0,EXPENSE,ebf01d54-21d6-40a3-8a03-813d2c76e2bc
2016-01-10 12:30:00,Pecel Lele,Food & Drinks,13844.0,EXPENSE,83f3c86c-8456-4a75-b04d-026a112e6929
2016-01-10 19:00:00,Soto,Food & Drinks,16922.1,EXPENSE,cda53e1e-4cca-4d75-abea-1eae64505c2b
2016-01-11 12:30:00,Nasi Campur,Food & Drinks,15754.0,EXPENSE,734c7c6f-a065-4cfb-af8c-d55f87955565
2016-01-11 19:00:00,Nasi Campur,Food & Drinks,19255.699999999997,EXPENSE,f841cce2-b033-499d-9f6c-0b3e7c1d1f60
2016-01-12 17:00:00,Bensin,Transport,21218.0,EXPENSE,dde05178-216b-475f-bad4-f64730ff0d14
2016-01-12 12:30:00,Nasi Telur,Food & Drinks,9548.0,EXPENSE,4b6728aa-8720-4bd7-8f33-ded4f7a31cbc
2016-01-12 19:00:00,Pecel Lele,Food & Drinks,11670.0,EXPENSE,fc78c4b5-b3f3-4f5e-8307-5cf087fb0b1e
2016-01-13 12:30:00,Soto,Food & Drinks,11935.0,EXPENSE,0bbc7c42-df7b-4546-8d5c-24fe04c73fc2
2016-01-13 19:00:00,Pecel Lele,Food & Drinks,14587.5,EXPENSE,15c8433e-c757-4dc0-8385-78d862bda41d
2016-01-14 12:30:00,Nasi Campur,Food & Drinks,13367.0,EXPENSE,d7e99e52-2e63-4b06-a05e-959dca612dd1
2016-01-14 19:00:00,Pecel Lele,Food & Drinks,16338.199999999997,EXPENSE,f233d59e-4d74-4efc-b4b0-7641a57519a1
2016-01-15 19:30:00,Belanja Bulanan,Needs,106090.0,EXPENSE,188ec8a4-e2b1-4b3e-b296-2bf17dc82a61
2016-01-15 17:00:00,Bensin,Transport,21218.0,EXPENSE,3239cbfa-e2d2-451c-bb46-02a191059811
2016-01-15 12:30:00,Ayam Geprek,Food & Drinks,10980.0,EXPENSE,eeb6e71b-402a-424f-9dfa-93d7063f1ff5
2016-01-15 19:00:00,Soto,Food & Drinks,13420.7,EXPENSE,dd6fceb2-7af2-4490-9bdb-621fdbe5eead
2016-01-16 12:30:00,Soto,Food & Drinks,16231.0,EXPENSE,2f9ca478-2d7e-4189-96f2-218cbe494e4d
2016-01-16 19:00:00,Soto,Food & Drinks,19839.6,EXPENSE,b0af9f7f-75dc-41a8-8c19-3060bf60fea5
2016-01-17 09:00:00,Laundry,Needs,21218.0,EXPENSE,7096f43e-6f1e-4471-a15b-85f9588e9168
2016-01-17 12:30:00,Nasi Campur,Food & Drinks,12889.0,EXPENSE,a0c87c91-3054-45b1-a714-4d028b491eef
2016-01-17 19:00:00,Pecel Lele,,15755.3,EXPENSE,3aac76a7-dd59-4da5-aba7-5afef80cca5a
2016-01-18 17:00:00,Bensin,Transport,21218.0,EXPENSE,d7f956a2-a6b7-4505-b47f-d9f4913d2b60
2016-01-18 12:30:00,Soto,Food & Drinks,13844.0,EXPENSE,762057d3-52dc-4e2d-8011-5a2341e71ea5
2016-01-18 19:00:00,Nasi Campur,Food & Drinks,16922.1,EXPENSE,c26219f7-d0ec-40fc-8208-3ca8375f094a
2016-01-19 12:30:00,Soto,Food & Drinks,15276.0,EXPENSE,74b7df3f-858f-458d-b18b-279230c59d64
2016-01-19 19:00:00,Pecel Lele,,18672.799999999996,EXPENSE,7222bedd-08ad-4026-b44e-6ef3d2db3157
2016-01-20 12:30:00,Mie Ayam,Food & Drinks,10980.0,EXPENSE,1b0d41a1-0071-4f90-845c-83a8b7f25c46
2016-01-20 19:00:00,Pecel Lele,Food & Drinks,13420.7,EXPENSE,39ece2fe-1f84-4197-a049-901dbb774c5f
2016-01-21 17:00:00,Bensin,,21218.0,EXPENSE,94061537-3cb8-4424-b66c-e68b3c3fbd04
2016-01-21 12:30:00,Nasi Telur,Food & Drinks,14322.0,EXPENSE,2db1eb63-fb3f-4f7b-9246-0daaa715d5ca
2016-01-21 19:00:00,Ayam Geprek,Food & Drinks,17505.0,EXPENSE,c071e6ad-518b-461e-8d27-f890b740b6d2
2016-01-22 12:30:00,Mie Ayam,Food & Drinks,9548.0,EXPENSE,ab092899-ca26-47d5-8a24-37d55cf05998
2016-01-22 19:00:00,Nasi Campur,Food & Drinks,11670.0,EXPENSE,374020b0-d5e7-4271-84c5-e454fe1a4577
2016-01-23 12:30:00,Warteg,Food & Drinks,18618.0,EXPENSE,80096e49-9ee9-4c0a-923d-c27795759e9b
2016-01-23 19:00:00,Mie Ayam,Food & Drinks,22757.1,EXPENSE,328e4dc8-1b69-40ac-80a8-70fef0075f8d
2016-01-24 17:00:00,Bensin,Transport,21218.0,EXPENSE,dfb174de-b1b5-463a-8e6c-0178c3211b13
2016-01-24 09:00:00,Laundry,Needs,21218.0,EXPENSE,a66f2117-e183-4b32-bffc-86d46150d37d
2016-01-24 12:30:00,Nasi Campur,,18618.0,EXPENSE,043b8c73-23e2-493e-b793-147a568ad7fe
2016-01-24 19:00:00,Ayam Geprek,Food & Drinks,22757.1,EXPENSE,45b6049e-00d2-477e-b051-af018beaa347
2016-01-25 12:30:00,Soto,Food & Drinks,14799.0,EXPENSE,fe712b23-828b-4a24-85b3-f806196fe8a7
2016-01-25 19:00:00,Nasi Telur,Food & Drinks,18088.9,EXPENSE,dbf4dc4c-32d8-4718-84b3-30918d212dab
2016-01-26 12:30:00,Warteg,Food & Drinks,11457.0,EXPENSE,49f0dec9-373e-4347-83b8-9f27cfff142f
2016-01-26 19:00:00,Ayam Geprek,Food & Drinks,14004.599999999999,EXPENSE,31b4d67d-425a-44cd-bc20-f555fb035e03
2016-01-27 17:00:00,Bensin,Transport,21218.0,EXPENSE,ca166977-cc77-4e75-acd1-0532d83e0e10
2016-01-27 12:30:00,Ayam Geprek,Food & Drinks,13844.0,EXPENSE,696f9d27-2417-460b-9560-07e46ea8495f
2016-01-27 19:00:00,Nasi Telur,Food & Drinks,16922.1,EXPENSE,31c9ee35-b91a-40e9-9eda-066bbb7afeb6
2016-01-28 12:30:00,Ayam Geprek,Food & Drinks,13367.0,EXPENSE,065f0701-a967-41c3-b660-f4a332d42579
2016-01-28 19:00:00,Pecel Lele,Food & Drinks,16338.199999999997,EXPENSE,28626193-c1ea-4493-bc3c-d909d7d13e63
2016-01-29 12:30:00,Nasi Telur,Food & Drinks,13367.0,EXPENSE,e544a707-ade0-4744-b2ab-ccc3432568f7
2016-01-29 19:00:00,Warteg,Food & Drinks,16338.199999999997,EXPENSE,f9a846f5-f840-49db-936b-952a8e195c64
2016-01-30 17:00:00,Bensin,Transport,21218.0,EXPENSE,6bec668d-3402-4a2f-a17a-7c5dbd8c831f
2016-01-30 12:30:00,Warteg,Food & Drinks,18618.0,EXPENSE,dff65aab-b4bf-413b-93fc-b3a4a646dfc4
2016-01-30 19:00:00,Nasi Telur,,22757.1,EXPENSE,49ae27cb-f254-485b-bafb-71cdd311bf34
2016-01-31 09:00:00,Laundry,Needs,21218.0,EXPENSE,459789fa-43b4-4e55-92f4-d5a0fee4cc39
2016-01-31 12:30:00,Nasi Telur,Food & Drinks,14799.0,EXPENSE,0bb25001-7dac-49ea-a319-cc829f94de8a
2016-01-31 19:00:00,Nasi Telur,Food & Drinks,18088.9,EXPENSE,ff470745-51ef-4744-bc84-8efc867f3cae
2016-02-01 09:00:00,Kiriman Orang Tua,Income,2652250.0,INCOME,afea144f-a5fe-4b2f-8e71-fb192f0349cf
2016-02-01 12:30:00,Warteg,Food & Drinks,17663.0,EXPENSE,128bee85-b3bb-4423-95d3-0e2bc18bb753
2016-02-01 19:00:00,Pecel Lele,,21590.299999999996,EXPENSE,c7f41973-0342-4ccc-b4a4-85e635dea6e6
2016-02-02 17:00:00,Bensin,Transport,21218.0,EXPENSE,0b893e74-a1f2-4884-95ab-5d4c53dac6fe
2016-02-02 12:30:00,Nasi Campur,Food & Drinks,15754.0,EXPENSE,05406695-5dd0-497a-8936-01597fd6c85c
2016-02-02 19:00:00,Soto,Food & Drinks,19255.699999999997,EXPENSE,0d4d5096-6941-43eb-8f3e-94ba56c0ba26
2016-02-03 12:30:00,Soto,Food & Drinks,12412.0,EXPENSE,1571dcc2-2453-4d14-8705-0bd1108eccb9
2016-02-03 19:00:00,Soto,Food & Drinks,15171.399999999998,EXPENSE,7627a92d-3da7-45fe-8f14-37f3bc8c7047
2016-02-04 12:30:00,Warteg,,9548.0,EXPENSE,39882dd6-da2c-405c-add1-1f549e325a67
2016-02-04 19:00:00,Ayam Geprek,Food & Drinks,11670.0,EXPENSE,5d7fb44a-93b0-4d1d-be49-a570c26733c6
2016-02-05 11:00:00,Pulsa,Bills & Fees,53045.0,EXPENSE,0a6af7c2-99d9-4fd9-a94d-ec68b4cb28c5
2016-02-05 17:00:00,Bensin,Transport,21218.0,EXPENSE,b6e404d1-bd36-44dd-9ee2-aafb43fed449
2016-02-05 12:30:00,Nasi Telur,Food & Drinks,11935.0,EXPENSE,bbfbf7b8-c11f-41a0-a610-77febb686476
2016-02-05 19:00:00,Warteg,Food & Drinks,14587.5,EXPENSE,2fcb9b32-0e1c-48db-ae37-765877e64f6f
2016-02-06 12:30:00,Ayam Geprek,Food & Drinks,12889.0,EXPENSE,83aa35c9-a079-40f0-a430-e6701128910d
2016-02-06 19:00:00,Nasi Campur,Food & Drinks,15755.3,EXPENSE,45181d6c-a067-4f3f-801f-c5c5cc908dcd
2016-02-07 09:00:00,Laundry,Needs,21218.0,EXPENSE,f8787423-0097-4c64-a93f-fc5b198ddef2
2016-02-07 12:30:00,Nasi Campur,,15276.0,EXPENSE,73d190f9-776e-437b-988d-0274abff7b15
2016-02-07 19:00:00,Soto,Food & Drinks,18672.799999999996,EXPENSE,d45f06f4-4c33-4c2b-8958-b053c558e655
2016-02-08 17:00:00,Bensin,Transport,21218.0,EXPENSE,d478743a-478b-45d8-a56b-5ed80f2ab77b
2016-02-08 12:30:00,Mie Ayam,Food & Drinks,13844.0,EXPENSE,7eb0f4a8-cbcc-4f73-bc2a-bf6069bcd51f
2016-02-08 19:00:00,Mie Ayam,Food & Drinks,16922.1,EXPENSE,f148796e-a831-4e04-b821-a6c7097cde1a
2016-02-09 12:30:00,Ayam Geprek,Food & Drinks,12412.0,EXPENSE,0913f40e-2267-4497-9399-a709f0991f74
2016-02-09 19:00:00,Pecel Lele,,15171.399999999998,EXPENSE,c48a7b8b-2b41-4fae-a401-e0be3299d4cc
2016-02-10 12:30:00,Soto,,10980.0,EXPENSE,b72725a0-0bae-4b35-bbe4-5b4a913557e2
2016-02-10 19:00:00,Pecel Lele,Food & Drinks,13420.7,EXPENSE,9c81c88c-2949-4967-9a4f-614ab5528494
2016-02-11 17:00:00,Bensin,Transport,21218.0,EXPENSE,50c03e73-e592-434d-b0a9-c295bbf1a6ea
2016-02-11 12:30:00,Ayam Geprek,Food & Drinks,12889.0,EXPENSE,61cc2041-eeaa-4caa-a65e-aa70dcdcbbab
2016-02-11 19:00:00,Nasi Campur,Food & Drinks,15755.3,EXPENSE,bd6bd8f8-af18-4c51-b1cf-7d429fb5f335
2016-02-12 12:30:00,Soto,Food & Drinks,14799.0,EXPENSE,63b8db9a-bc2e-49a0-90d8-c02aa57f85d4
2016-02-12 19:00:00,Mie Ayam,Food & Drinks,18088.9,EXPENSE,4b48d25d-b27e-4195-ba5a-bcb6692be111
2016-02-13 12:30:00,Warteg,Food & Drinks,15276.0,EXPENSE,cc8c274c-3eab-4c54-b017-59651969f9e8
2016-02-13 19:00:00,Pecel Lele,Food & Drinks,18672.799999999996,EXPENSE,ce8520fa-1ff3-4529-9370-2874d03d0620
2016-02-14 17:00:00,Bensin,Transport,21218.0,EXPENSE,5d618319-1063-4db0-ac66-a6ceb9020d00
2016-02-14 09:00:00,Laundry,Needs,21218.0,EXPENSE,518881c5-6740-42e0-a21c-c809a889e963
2016-02-14 12:30:00,Warteg,Food & Drinks,18618.0,EXPENSE,5a811701-806d-4caf-83c4-551abcc918d3
2016-02-14 19:00:00,Nasi Telur,,22757.1,EXPENSE,f77bbbdf-22ec-48f5-a957-56ee4b930ff5
2016-02-15 19:30:00,Belanja Bulanan,Needs,106090.0,EXPENSE,150e7f5c-4384-4cc2-967f-28209bb82225
2016-02-15 12:30:00,Pecel Lele,Food & Drinks,10502.0,EXPENSE,bec69c9a-f722-4c42-941c-c5e8ab94f5b8
2016-02-15 19:00:00,Nasi Telur,,12837.8,EXPENSE,568c5775-3fa7-4c46-bea9-2b3d5f100b73
2016-02-16 12:30:00,Soto,Food & Drinks,10502.0,EXPENSE,ad7183b9-c514-474b-8da1-22360adaef03
2016-02-16 19:00:00,Nasi Campur,Food & Drinks,12837.8,EXPENSE,fad9d2ca-c75c-4b74-a91d-15958f60bf22
2016-02-17 17:00:00,Bensin,Transport,21218.0,EXPENSE,2110bcce-fce0-42ae-8b29-113daa5c8766
2016-02-17 12:30:00,Mie Ayam,Food & Drinks,13367.0,EXPENSE,1f8edee1-76fc-423d-ade7-77096c44e48b
2016-02-17 19:00:00,Warteg,Food & Drinks,16338.199999999997,EXPENSE,81fb90b7-f308-498c-9a53-cf1314107701
2016-02-18 12:30:00,Mie Ayam,Food & Drinks,11457.0,EXPENSE,30c222f3-8979-4ac5-a986-508fe5a601fc
2016-02-18 19:00:00,Mie Ayam,Food & Drinks,14004.599999999999,EXPENSE,7bcd8097-9746-4d07-86b1-06d657a3421e
2016-02-19 12:30:00,Pecel Lele,Food & Drinks,13844.0,EXPENSE,f4cef6f6-d042-4aaf-ae0e-f10481eb200a
2016-02-19 19:00:00,Pecel Lele,Food & Drinks,16922.1,EXPENSE,59e4c32b-d733-44e9-ad6c-211e5b512284
2016-02-20 17:00:00,Bensin,Transport,21218.0,EXPENSE,4f2f9538-055e-41e1-a51b-63182ed9def3
2016-02-20 12:30:00,Ayam Geprek,Food & Drinks,13844.0,EXPENSE,db935cf3-6ced-4411-8b7f-511acdb0bdfb
2016-02-20 19:00:00,Nasi Campur,Food & Drinks,16922.1,EXPENSE,5b85d5a9-6907-4a30-968a-b3bf1f51c4bf
2016-02-21 09:00:00,Laundry,Needs,21218.0,EXPENSE,8e4f0c8b-b028-4ebb-996e-1a6c2efb3733
2016-02-21 12:30:00,Soto,Food & Drinks,18618.0,EXPENSE,b88c0d39-2a5c-46d2-8eba-51271ec2f653
2016-02-21 19:00:00,Warteg,Food & Drinks,22757.1,EXPENSE,cdd33f16-2b2f-49be-aa51-cd187184ce89
2016-02-22 12:30:00,Soto,Food & Drinks,10980.0,EXPENSE,dbb8b897-313d-4ebf-9d59-34842081ef9e
2016-02-22 19:00:00,Pecel Lele,Food & Drinks,13420.7,EXPENSE,4643be52-1b09-464e-8820-375d0cfe7383
2016-02-23 17:00:00,Bensin,Transport,21218.0,EXPENSE,ef55829c-e5b2-4f28-b3bd-603240821f90
2016-02-23 12:30:00,Ayam Geprek,Food & Drinks,10502.0,EXPENSE,4aa65a04-03ab-48aa-b988-c818dcb242bf
2016-02-23 19:00:00,Mie Ayam,Food & Drinks,12837.8,EXPENSE,d2d6fe73-27c3-46eb-8edb-483dc0291206
2016-02-24 12:30:00,Soto,Food & Drinks,14322.0,EXPENSE,d20619f6-517f-4646-89f2-e8747af289c2
2016-02-24 19:00:00,Nasi Telur,Food & Drinks,17505.0,EXPENSE,bb960052-ea35-422a-ac5a-d20d5a1c96e5
2016-02-25 12:30:00,Ayam Geprek,Food & Drinks,12412.0,EXPENSE,2643d7fc-4a4a-4d55-b924-19e92b286d41
2016-02-25 19:00:00,Pecel Lele,Food & Drinks,15171.399999999998,EXPENSE,59e5133f-0d03-438f-8b2f-8cabb045dc60
2016-02-26 17:00:00,Bensin,Transport,21218.0,EXPENSE,4a2be017-a48e-4a34-b99e-8be12fcd2be4
2016-02-26 12:30:00,Pecel Lele,Food & Drinks,11457.0,EXPENSE,6cf068b3-28a4-4f80-81d0-6f9dbd36f06f
2016-02-26 19:00:00,Soto,Food & Drinks,14004.599999999999,EXPENSE,d82836c4-97a5-46fe-a0fe-8df666021a0b
2016-02-27 12:30:00,Mie Ayam,Food & Drinks,14322.0,EXPENSE,9df4c4fa-8c7d-4e63-ac82-5926317943b1
2016-02-27 19:00:00,Nasi Telur,Food & Drinks,17505.0,EXPENSE,ded35fa8-14bc-43f1-a0b8-9cf5abd5915a
2016-02-28 09:00:00,Laundry,Needs,21218.0,EXPENSE,59502352-ea5c-4768-bb1a-6e3703ef7ffc
2016-02-28 12:30:00,Nasi Campur,Food & Drinks,18141.0,EXPENSE,7cf33653-4fc3-4c23-aedc-442374f77050
